PktCount,SumPktLength,MaxPktLength,MinPktLength,MeanPktLength,SumIat,MaxIat,MinIat,MeanIat,FlowDuration,InitialWindow,SumWindow,MaxWindow,MinWindow,MeanWindow,IsTCP,isVideo
512.0,684982.0,1410.0,66.0,1337.85546875,20155944.0,2165352.0,22.0,39444.117416829744,20155944.0,7240.0,3367704.0,7240.0,6576.0,6577.546875,1.0,1.0
31764.0,44139264.0,1410.0,66.0,1389.6003022289385,165000296.0,28885556.0,21.0,5194.732739350817,165000296.0,7240.0,208881112.0,7240.0,6576.0,6576.032993325777,1.0,1.0
485.0,556654.0,1410.0,66.0,1147.740206185567,408979896.0,59431625.0,24.0,844999.785123967,408979896.0,7240.0,36966984.0,81920.0,7240.0,76220.5855670103,1.0,1.0
178.0,232200.0,1410.0,66.0,1304.4943820224719,62019483.99999999,60563478.99999999,40.0,350392.56497175136,62019483.99999999,7240.0,11962440.0,67584.0,7240.0,67204.7191011236,1.0,1.0
2050.0,2834598.0,1410.0,66.0,1382.730731707317,70937274.0,62008654.0,22.0,34620.436310395315,70937274.0,7240.0,138479688.0,67584.0,7240.0,67551.06731707318,1.0,1.0
26.0,7733.0,1410.0,66.0,297.4230769230769,36989293.0,16269799.0,99.0,1479571.72,36989293.0,43338.0,2008906.0,93184.0,43338.0,77265.61538461539,1.0,1.0
219.0,298179.0,1410.0,66.0,1361.5479452054794,62048115.0,61588958.0,72.0,284624.38073394494,62048115.0,7240.0,14734408.0,67584.0,7240.0,67280.40182648401,1.0,1.0
77.0,28078.0,1410.0,66.0,364.64935064935065,220097516.0,59801204.0,70.0,2896019.947368421,220097516.0,26847.0,8240863.0,149504.0,26847.0,107024.1948051948,1.0,1.0
13120.0,18393721.0,1410.0,66.0,1401.9604420731707,78107487.0,61425688.0,17.99999999627471,5953.768351246284,78107487.0,65535.0,940384255.0,71680.0,65535.0,71675.62919207317,1.0,1.0
19841.0,27432164.0,1410.0,66.0,1382.599868958218,249774154.0,63360139.0,18.0,12589.423084677419,249774154.0,7240.0,1804133960.0,109568.0,7240.0,90929.58822639988,1.0,1.0
